anime_id,name,genre,type,episodes,rating,members,english_name,status,description,image_url
10116,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,Comedy,Movie,1,7.02,795,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,completed,Discover the epic story of Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen. A must-watch for all anime fans!,https://picsum.photos/seed/10116/225/320
956,Daikuu Maryuu Gaiking,"Adventure, Mecha, Sci-Fi, Shounen",TV,44,7.02,919,Daikuu Maryuu Gaiking,completed,Discover the epic story of Daikuu Maryuu Gaiking. A must-watch for all anime fans!,https://picsum.photos/seed/956/225/320
24169,Detective Conan: The Fugitive Kogorou Mouri,"Comedy, Mystery",ONA,1,7.02,2403,Detective Conan: The Fugitive Kogorou Mouri,completed,Discover the epic story of Detective Conan: The Fugitive Kogorou Mouri. A must-watch for all anime fans!,https://picsum.photos/seed/24169/225/320
3031,Digimon Frontier: Ornismon Fukkatsu!!,"Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,7.02,11973,Digimon Frontier: Ornismon Fukkatsu!!,completed,Discover the epic story of Digimon Frontier: Ornismon Fukkatsu!!. A must-watch for all anime fans!,https://picsum.photos/seed/3031/225/320
993,Dual Parallel! Trouble Adventures Special,"Comedy, Drama, Harem, Mecha, Romance, Sci-Fi",Special,1,7.02,3631,Dual Parallel! Trouble Adventures Special,completed,Discover the epic story of Dual Parallel! Trouble Adventures Special. A must-watch for all anime fans!,https://picsum.photos/seed/993/225/320
7559,Fate/stay night TV Reproduction,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,2,7.02,23498,Fate/stay night TV Reproduction,completed,Discover the epic story of Fate/stay night TV Reproduction. A must-watch for all anime fans!,https://picsum.photos/seed/7559/225/320
126,Futakoi Alternative,"Comedy, Drama, Romance",TV,13,7.02,21516,Futakoi Alternative,completed,Discover the epic story of Futakoi Alternative. A must-watch for all anime fans!,https://picsum.photos/seed/126/225/320
3519,Garakuta-doori no Stain,Comedy,TV,13,7.02,641,Garakuta-doori no Stain,completed,Discover the epic story of Garakuta-doori no Stain. A must-watch for all anime fans!,https://picsum.photos/seed/3519/225/320
4240,Ginga Senpuu Braiger,"Action, Adventure, Mecha, Space",TV,39,7.02,886,Ginga Senpuu Braiger,completed,Discover the epic story of Ginga Senpuu Braiger. A must-watch for all anime fans!,https://picsum.photos/seed/4240/225/320
12481,Gregory Horror Show: The Second Guest,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",TV,25,7.02,603,Gregory Horror Show: The Second Guest,completed,Discover the epic story of Gregory Horror Show: The Second Guest. A must-watch for all anime fans!,https://picsum.photos/seed/12481/225/320
2230,Hana no Ko Lunlun,"Drama, Magic, Shoujo",TV,50,7.02,2080,Hana no Ko Lunlun,completed,Discover the epic story of Hana no Ko Lunlun. A must-watch for all anime fans!,https://picsum.photos/seed/2230/225/320
11161,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,"Comedy, Ecchi, Romance, School",Special,1,7.02,17770,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,completed,Discover the epic story of Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi. A must-watch for all anime fans!,https://picsum.photos/seed/11161/225/320
642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,"Ecchi, Romance, Shounen",Special,1,7.02,13415,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,completed,Discover the epic story of Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e. A must-watch for all anime fans!,https://picsum.photos/seed/642/225/320
1192,Kakurenbo,"Horror, Psychological, Supernatural",Movie,1,7.02,22853,Kakurenbo,completed,Discover the epic story of Kakurenbo. A must-watch for all anime fans!,https://picsum.photos/seed/1192/225/320
2487,Kyouryuu Boukenki Jura Tripper,"Adventure, Drama, Fantasy, Sci-Fi",TV,39,7.02,756,Kyouryuu Boukenki Jura Tripper,completed,Discover the epic story of Kyouryuu Boukenki Jura Tripper. A must-watch for all anime fans!,https://picsum.photos/seed/2487/225/320
10213,Maji de Watashi ni Koi Shinasai!,"Comedy, Ecchi, Harem, Martial Arts, Romance, School, Super Power",TV,12,7.02,116683,Maji de Watashi ni Koi Shinasai!,completed,Discover the epic story of Maji de Watashi ni Koi Shinasai!. A must-watch for all anime fans!,https://picsum.photos/seed/10213/225/320
2501,Papuwa,"Adventure, Comedy",TV,26,7.02,973,Papuwa,completed,Discover the epic story of Papuwa. A must-watch for all anime fans!,https://picsum.photos/seed/2501/225/320
2201,Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.02,34055,Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy,completed,Discover the epic story of Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy. A must-watch for all anime fans!,https://picsum.photos/seed/2201/225/320
212,Project A-Ko,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",Movie,1,7.02,7846,Project A-Ko,completed,Discover the epic story of Project A-Ko. A must-watch for all anime fans!,https://picsum.photos/seed/212/225/320
11227,Rinne no Lagrange,"Action, Comedy, Mecha, Sci-Fi",TV,12,7.02,41486,Rinne no Lagrange,completed,Discover the epic story of Rinne no Lagrange. A must-watch for all anime fans!,https://picsum.photos/seed/11227/225/320
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service Kai,"Comedy, Ecchi, Harem, Romance",Special,1,7.01,41444,Saenai Heroine no Sodatekata: Ai to Seishun no Service Kai,completed,Discover the epic story of Saenai Heroine no Sodatekata: Ai to Seishun no Service Kai. A must-watch for all anime fans!,https://picsum.photos/seed/29317/225/320
419,Samurai Deeper Kyou,"Adventure, Comedy, Historical, Shounen, Supernatural",TV,26,7.02,38580,Samurai Deeper Kyou,completed,Discover the epic story of Samurai Deeper Kyou. A must-watch for all anime fans!,https://picsum.photos/seed/419/225/320
8677,Sangokushi (1985),Historical,Special,1,7.02,231,Sangokushi (1985),completed,Discover the epic story of Sangokushi (1985). A must-watch for all anime fans!,https://picsum.photos/seed/8677/225/320
11751,"Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then...","Action, Music, Sci-Fi",TV,13,7.02,47588,"Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then...",completed,"Discover the epic story of Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then.... A must-watch for all anime fans!",https://picsum.photos/seed/11751/225/320
7375,Shakugan no Shana S Specials,"Comedy, Parody",Special,4,7.02,18190,Shakugan no Shana S Specials,completed,Discover the epic story of Shakugan no Shana S Specials. A must-watch for all anime fans!,https://picsum.photos/seed/7375/225/320
2578,TaoTao Ehonkan Sekai Doubutsu Banashi,"Adventure, Comedy, Fantasy, Kids",TV,52,7.02,656,TaoTao Ehonkan Sekai Doubutsu Banashi,completed,Discover the epic story of TaoTao Ehonkan Sekai Doubutsu Banashi. A must-watch for all anime fans!,https://picsum.photos/seed/2578/225/320
1587,Tenpou Ibun: Ayakashi Ayashi,"Demons, Historical, Supernatural",TV,25,7.02,10364,Tenpou Ibun: Ayakashi Ayashi,completed,Discover the epic story of Tenpou Ibun: Ayakashi Ayashi. A must-watch for all anime fans!,https://picsum.photos/seed/1587/225/320
2715,Totsuzen! Neko no Kuni Banipal Witt,Adventure,Movie,1,7.02,1138,Totsuzen! Neko no Kuni Banipal Witt,completed,Discover the epic story of Totsuzen! Neko no Kuni Banipal Witt. A must-watch for all anime fans!,https://picsum.photos/seed/2715/225/320
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...","Romance, Shounen, Sports",Special,1,7.02,1627,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",completed,"Discover the epic story of Touch: Miss Lonely Yesterday - Are kara, Kimi wa.... A must-watch for all anime fans!",https://picsum.photos/seed/1540/225/320
1111,Vandread: Gekitou-hen,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,1,7.02,5170,Vandread: Gekitou-hen,completed,Discover the epic story of Vandread: Gekitou-hen. A must-watch for all anime fans!,https://picsum.photos/seed/1111/225/320
31909,Wakaba*Girl: Onsen Tsukaritai,"Comedy, Slice of Life",Special,1,7.02,4284,Wakaba*Girl: Onsen Tsukaritai,completed,Discover the epic story of Wakaba*Girl: Onsen Tsukaritai. A must-watch for all anime fans!,https://picsum.photos/seed/31909/225/320
1024,WeiÃŸ Kreuz OVA,"Action, Drama",OVA,2,7.02,4296,WeiÃŸ Kreuz OVA,completed,Discover the epic story of WeiÃŸ Kreuz OVA. A must-watch for all anime fans!,https://picsum.photos/seed/1024/225/320
1248,Zone of the Enders: Idolo,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,1,7.02,5564,Zone of the Enders: Idolo,completed,Discover the epic story of Zone of the Enders: Idolo. A must-watch for all anime fans!,https://picsum.photos/seed/1248/225/320
29223,Aldnoah.Zero Extra Archives,"Action, Mecha, Sci-Fi",Special,1,7.01,6895,Aldnoah.Zero Extra Archives,completed,Discover the epic story of Aldnoah.Zero Extra Archives. A must-watch for all anime fans!,https://picsum.photos/seed/29223/225/320
5755,Aoki Ryuusei SPT Layzner OVA,"Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,3,7.01,740,Aoki Ryuusei SPT Layzner OVA,completed,Discover the epic story of Aoki Ryuusei SPT Layzner OVA. A must-watch for all anime fans!,https://picsum.photos/seed/5755/225/320
492,Armitage III: Dual-Matrix,"Action, Adventure, Mecha, Sci-Fi",Movie,1,7.01,11524,Armitage III: Dual-Matrix,completed,Discover the epic story of Armitage III: Dual-Matrix. A must-watch for all anime fans!,https://picsum.photos/seed/492/225/320
405,Blood: The Last Vampire,"Horror, Supernatural, Vampire",Movie,1,7.01,67778,Blood: The Last Vampire,completed,Discover the epic story of Blood: The Last Vampire. A must-watch for all anime fans!,https://picsum.photos/seed/405/225/320
2122,Captain Tsubasa: Saikyou no Teki! Holland Youth,"Action, Shounen, Sports",OVA,1,7.01,2313,Captain Tsubasa: Saikyou no Teki! Holland Youth,completed,Discover the epic story of Captain Tsubasa: Saikyou no Teki! Holland Youth. A must-watch for all anime fans!,https://picsum.photos/seed/2122/225/320
3690,Chou Hatsumei Boy Kanipan,"Adventure, Comedy, Mecha, Romance",TV,21,7.01,382,Chou Hatsumei Boy Kanipan,completed,Discover the epic story of Chou Hatsumei Boy Kanipan. A must-watch for all anime fans!,https://picsum.photos/seed/3690/225/320
2055,Coo: Tooi Umi kara Kita Coo,"Adventure, Drama, Mystery, Slice of Life",Movie,1,7.01,850,Coo: Tooi Umi kara Kita Coo,completed,Discover the epic story of Coo: Tooi Umi kara Kita Coo. A must-watch for all anime fans!,https://picsum.photos/seed/2055/225/320
2722,Crusher Joe: The Movie,"Action, Adventure, Sci-Fi, Space",Movie,1,7.01,2018,Crusher Joe: The Movie,completed,Discover the epic story of Crusher Joe: The Movie. A must-watch for all anime fans!,https://picsum.photos/seed/2722/225/320
12565,Fate/Prototype,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,1,7.01,43469,Fate/Prototype,completed,Discover the epic story of Fate/Prototype. A must-watch for all anime fans!,https://picsum.photos/seed/12565/225/320
5136,Flag Director's Edition: Issenman no Kufura no Kiroku,Action,Movie,1,7.01,987,Flag Director's Edition: Issenman no Kufura no Kiroku,completed,Discover the epic story of Flag Director's Edition: Issenman no Kufura no Kiroku. A must-watch for all anime fans!,https://picsum.photos/seed/5136/225/320
6734,Ginga Tetsudou 999: Eien no Tabibito Emeraldas,"Sci-Fi, Space",Special,1,7.01,799,Ginga Tetsudou 999: Eien no Tabibito Emeraldas,completed,Discover the epic story of Ginga Tetsudou 999: Eien no Tabibito Emeraldas. A must-watch for all anime fans!,https://picsum.photos/seed/6734/225/320
3854,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,"Drama, Sci-Fi, Space",OVA,4,7.01,1236,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,completed,Discover the epic story of Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei. A must-watch for all anime fans!,https://picsum.photos/seed/3854/225/320
7109,Gyouten Ningen Batsealer,"Action, Adventure, Fantasy, Magic",TV,52,7.01,201,Gyouten Ningen Batsealer,completed,Discover the epic story of Gyouten Ningen Batsealer. A must-watch for all anime fans!,https://picsum.photos/seed/7109/225/320
3710,Hakaba Kitarou,"Horror, Supernatural",TV,11,7.01,6649,Hakaba Kitarou,completed,Discover the epic story of Hakaba Kitarou. A must-watch for all anime fans!,https://picsum.photos/seed/3710/225/320
3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,"Action, Fantasy, Historical, Military, Shoujo",Special,1,7.01,2355,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,completed,Discover the epic story of Harukanaru Toki no Naka de 3: Kurenai no Tsuki. A must-watch for all anime fans!,https://picsum.photos/seed/3227/225/320
4190,Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,"Comedy, Fantasy, Shoujo",Special,1,7.01,1010,Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,completed,Discover the epic story of Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special. A must-watch for all anime fans!,https://picsum.photos/seed/4190/225/320
31234,Himouto! Umaru-chanS,"Comedy, Seinen, Slice of Life",Special,12,7.01,17038,Himouto! Umaru-chanS,completed,Discover the epic story of Himouto! Umaru-chanS. A must-watch for all anime fans!,https://picsum.photos/seed/31234/225/320
5043,Hurricane Live! 2032,Music,Special,6,7.01,1039,Hurricane Live! 2032,completed,Discover the epic story of Hurricane Live! 2032. A must-watch for all anime fans!,https://picsum.photos/seed/5043/225/320
8277,Hyakka Ryouran: Samurai Girls,"Action, Comedy, Ecchi, Harem, Samurai, School",TV,12,7.01,99201,Hyakka Ryouran: Samurai Girls,completed,Discover the epic story of Hyakka Ryouran: Samurai Girls. A must-watch for all anime fans!,https://picsum.photos/seed/8277/225/320
641,Ichigo 100% Special 2,"Comedy, Ecchi, Romance, Shounen",Special,1,7.01,13562,Ichigo 100% Special 2,completed,Discover the epic story of Ichigo 100% Special 2. A must-watch for all anime fans!,https://picsum.photos/seed/641/225/320
20423,Kamisama no Inai Nichiyoubi: Kioku,"Fantasy, Mystery",Special,1,7.01,18722,Kamisama no Inai Nichiyoubi: Kioku,completed,Discover the epic story of Kamisama no Inai Nichiyoubi: Kioku. A must-watch for all anime fans!,https://picsum.photos/seed/20423/225/320
5914,Kanamemo,"Comedy, Ecchi, Shoujo Ai, Slice of Life",TV,13,7.01,23757,Kanamemo,completed,Discover the epic story of Kanamemo. A must-watch for all anime fans!,https://picsum.photos/seed/5914/225/320
15783,Lupin III: Touhou Kenbunroku - Another Page,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.01,1773,Lupin III: Touhou Kenbunroku - Another Page,completed,Discover the epic story of Lupin III: Touhou Kenbunroku - Another Page. A must-watch for all anime fans!,https://picsum.photos/seed/15783/225/320
193,Maburaho,"Comedy, Drama, Ecchi, Harem, Magic, Romance, School",TV,24,7.01,61004,Maburaho,completed,Discover the epic story of Maburaho. A must-watch for all anime fans!,https://picsum.photos/seed/193/225/320
2016,Mermaid Forest OVA,"Drama, Fantasy, Horror, Mystery",OVA,1,7.01,3708,Mermaid Forest OVA,completed,Discover the epic story of Mermaid Forest OVA. A must-watch for all anime fans!,https://picsum.photos/seed/2016/225/320
1040,Mizuiro Jidai,"Shoujo, Slice of Life",TV,47,7.01,1519,Mizuiro Jidai,completed,Discover the epic story of Mizuiro Jidai. A must-watch for all anime fans!,https://picsum.photos/seed/1040/225/320
9693,Moshidora,"Drama, Sports",TV,10,7.01,15952,Moshidora,completed,Discover the epic story of Moshidora. A must-watch for all anime fans!,https://picsum.photos/seed/9693/225/320
3615,Neo Angelique Abyss,"Comedy, Fantasy, Harem, Romance, Shoujo",TV,13,7.01,24149,Neo Angelique Abyss,completed,Discover the epic story of Neo Angelique Abyss. A must-watch for all anime fans!,https://picsum.photos/seed/3615/225/320
5023,Ninpuu Kamui Gaiden,"Action, Adventure, Historical, Martial Arts, Samurai",TV,26,7.01,650,Ninpuu Kamui Gaiden,completed,Discover the epic story of Ninpuu Kamui Gaiden. A must-watch for all anime fans!,https://picsum.photos/seed/5023/225/320
561,Sakura Taisen,"Adventure, Mecha, Sci-Fi, Shounen",TV,25,7.01,11293,Sakura Taisen,completed,Discover the epic story of Sakura Taisen. A must-watch for all anime fans!,https://picsum.photos/seed/561/225/320
1166,Sakura Taisen: Gouka Kenran,"Adventure, Mecha, Sci-Fi, Shounen",OVA,6,7.01,2410,Sakura Taisen: Gouka Kenran,completed,Discover the epic story of Sakura Taisen: Gouka Kenran. A must-watch for all anime fans!,https://picsum.photos/seed/1166/225/320
4332,Seigi wo Aisuru Mono Gekkou Kamen,"Action, Mystery",TV,39,7.01,282,Seigi wo Aisuru Mono Gekkou Kamen,completed,Discover the epic story of Seigi wo Aisuru Mono Gekkou Kamen. A must-watch for all anime fans!,https://picsum.photos/seed/4332/225/320
2029,Sirius no Densetsu,"Drama, Fantasy, Romance",Movie,1,7.01,2007,Sirius no Densetsu,completed,Discover the epic story of Sirius no Densetsu. A must-watch for all anime fans!,https://picsum.photos/seed/2029/225/320
20021,Sword Art Online: Extra Edition,"Action, Adventure, Fantasy, Game, Romance",Special,1,7.0,121722,Sword Art Online: Extra Edition,completed,Discover the epic story of Sword Art Online: Extra Edition. A must-watch for all anime fans!,https://picsum.photos/seed/20021/225/320
12727,Thermae Romae Specials,"Comedy, Historical, Seinen",Special,2,7.01,1953,Thermae Romae Specials,completed,Discover the epic story of Thermae Romae Specials. A must-watch for all anime fans!,https://picsum.photos/seed/12727/225/320
